,BSE500,SI1900,SIBANK,SPBSBMIP,SI0200,SPBSCDIP,SI0400,SPBSENIP,SI0600,SPBSFIIP,SI0800,SPBSIDIP,SI1000,SI1200,SI1400,SIPOWE,SIREAL,SIBTEC,SPBSTLIP,SPBSUTIP
7-November-2019,15507.01,18461.91,34615.68,2709.81,18486.36,3721.85,24927.4,5132.46,12316.31,6680.31,13315.65,3037.25,15475.48,9920.24,15434.89,1981.22,2121.04,7540.43,931.21,1828.51
8-November-2019,15372.39,18358.96,34836.2,2672.15,18326.98,3703.49,24942.56,5065.42,12094.26,6671.51,13089.52,3009.59,15235.34,9748.08,15168.8,1954.4,2154.02,7425.33,917.78,1808.72
11-November-2019,15391.45,18289.97,35259.95,2663.28,18294.17,3694.53,24960.72,5041.84,12026.52,6726.04,13126.16,3019.17,15132.63,9736.6,15314.97,1958.39,2170.99,7400.26,925.64,1814.38
13-November-2019,15284.82,18271.13,34585.83,2620.74,18025.9,3676.75,25056.9,5122.75,11959.74,6643.71,12957.23,2975.15,15158.43,9515.57,15200.85,1934.81,2127.82,7389.46,915.11,1788.23
14-November-2019,15313.36,18349.43,34830.33,2596.7,17874.95,3689.99,25274.84,5097.45,11900.22,6697.02,12922.97,2959.77,15321.21,9327.62,15170.66,1923.12,2128.4,7430.31,889.87,1780.35
15-November-2019,15336.64,18275.94,35142.64,2600.12,17832.3,3681.16,25280.71,5094.75,11828.61,6727.34,13002.75,2954.18,15253.64,9301.51,15108.59,1908.45,2120.33,7478.15,964.62,1773.23
18-November-2019,15341.05,18175.62,35158.4,2636.39,17710.52,3668.74,25345.62,5071.9,11789.01,6725.1,13160.07,2946.56,15210.81,9460.34,15111.95,1915.63,2126.94,7495.83,997.61,1782.89
19-November-2019,15395.1,18041.89,35349.62,2630.96,17735.83,3651.48,25324.4,5192.57,11720.9,6742.15,13206.86,2945.41,15184.21,9370.99,15232.74,1933.23,2129.19,7561.63,1082.63,1792.77
20-November-2019,15461.96,18080.94,35463.14,2637.2,17851.05,3652.97,25178.71,5301.51,11754.99,6744.85,13472.02,2965.82,15193.71,9395.91,15452.11,1927.72,2100.32,7578.48,1080.19,1791.56
21-November-2019,15410.83,17920.29,35462.64,2604.35,17901.45,3639.52,24928.71,5234.43,11685.16,6757.22,13421.06,2962.25,15205.35,9185.96,15121.28,1913.15,2109.75,7579.48,1057.67,1773.53
22-November-2019,15355.38,17990.95,35198.79,2619.99,17725.37,3642.51,24779.27,5259.1,11651.65,6732.53,13400.5,2941.86,14869.88,9377.4,15110.12,1927.01,2115.12,7426.26,1040.38,1785.36
25-November-2019,15554.52,18323.78,35715.79,2672.91,17804.42,3685.29,25037.93,5293.65,11756.15,6834.53,13590.56,2970.3,14966.56,9690.64,15126.87,1935.58,2158.32,7527.36,1110.96,1791.69
26-November-2019,15492.35,18131.32,35955.31,2657.23,17597.08,3652.9,24806.53,5273.0,11763.0,6853.06,13552.89,2937.48,14785.7,9611.86,15044.7,1917.0,2137.38,7380.72,1056.2,1784.76
27-November-2019,15576.18,18351.77,36109.73,2684.63,17404.53,3673.12,24849.69,5318.68,11818.11,6891.06,13647.41,2930.22,14877.5,9699.18,15202.61,1914.21,2123.64,7414.75,1051.92,1786.11
28-November-2019,15660.07,18310.86,36437.32,2720.03,17549.92,3677.78,24941.83,5358.66,11824.23,6924.8,13676.18,2942.6,14985.67,9908.1,15304.33,1917.09,2147.26,7492.96,1088.58,1789.27
29-November-2019,15567.67,18099.52,36190.99,2698.38,17384.46,3664.49,24872.7,5280.38,11723.58,6887.05,13603.33,2936.9,14875.14,9778.97,15155.61,1924.8,2166.53,7460.77,1116.22,1797.18
2-December-2019,15545.31,17928.85,36164.48,2705.54,17370.25,3646.04,24728.02,5348.0,11697.91,6863.6,13518.37,2927.4,14749.28,9809.35,15118.88,1918.9,2159.46,7437.12,1145.66,1794.63
3-December-2019,15457.18,17838.41,35919.67,2653.07,17165.38,3636.43,24750.9,5315.25,11618.53,6835.54,13445.55,2882.55,14836.56,9547.41,14989.33,1893.37,2188.79,7448.98,1125.44,1772.4
4-December-2019,15521.26,17924.85,36423.14,2676.41,16937.3,3636.45,25079.52,5255.59,11633.7,6887.52,13560.99,2879.57,15039.68,9701.35,14950.55,1898.63,2194.15,7545.61,1135.5,1775.5
5-December-2019,15478.54,17810.17,36147.31,2644.98,17045.22,3634.26,25252.84,5228.73,11667.95,6853.87,13472.34,2881.17,15195.2,9469.08,14791.2,1886.82,2198.5,7594.86,1105.87,1761.38
6-December-2019,15338.67,17493.08,35751.43,2637.9,16893.12,3592.36,24976.02,5217.33,11565.59,6762.03,13348.71,2848.75,15175.64,9435.68,14650.59,1864.89,2169.36,7578.55,1108.24,1738.76
9-December-2019,15344.56,17624.99,35712.25,2642.15,16761.92,3600.33,24987.91,5272.53,11508.46,6774.57,13322.34,2837.64,15020.24,9497.34,14798.57,1871.55,2147.21,7508.86,1106.42,1747.45
10-December-2019,15222.75,17486.26,35532.6,2608.56,16695.53,3574.1,24931.62,5218.53,11381.13,6745.45,13220.16,2816.27,14842.91,9365.97,14543.2,1837.22,2128.69,7424.43,1103.12,1709.68
11-December-2019,15286.77,17567.09,35688.77,2600.42,16556.6,3589.32,24910.95,5231.63,11392.9,6784.65,13278.74,2810.78,14987.13,9343.62,14708.19,1857.85,2147.82,7482.86,1094.17,1735.67
12-December-2019,15371.37,17798.93,36134.34,2630.93,16756.79,3609.75,25042.38,5253.05,11434.04,6849.36,13368.35,2852.01,14757.71,9568.37,14769.35,1875.56,2166.36,7377.46,1087.1,1749.96
13-December-2019,15521.95,18087.73,36496.3,2665.03,17006.4,3644.41,25070.51,5303.83,11513.41,6917.05,13376.12,2892.03,15005.82,9788.75,14878.67,1888.87,2203.57,7463.76,1069.75,1763.28
16-December-2019,15472.95,17898.21,36486.14,2642.23,16989.07,3618.08,24806.58,5252.23,11365.75,6913.72,13379.81,2879.61,15183.42,9649.23,14810.45,1888.62,2213.75,7522.68,1052.74,1767.41
17-December-2019,15602.7,17994.98,36667.93,2688.06,17105.87,3631.67,24639.07,5248.74,11432.36,6977.61,13354.56,2907.92,15439.57,9940.82,14833.57,1902.27,2209.84,7663.6,1087.28,1780.93
18-December-2019,15653.35,18084.52,36768.31,2687.98,17121.49,3651.34,24618.33,5275.9,11474.14,7004.62,13446.15,2901.1,15513.29,10024.04,14786.31,1888.78,2224.29,7688.67,1081.95,1766.01
19-December-2019,15689.86,18274.75,36748.79,2685.44,17077.39,3671.55,24697.78,5348.12,11504.57,6983.25,13454.71,2899.64,15649.53,10045.96,14881.85,1888.36,2221.6,7769.51,1103.4,1763.99
20-December-2019,15716.53,18207.11,36859.1,2696.26,17059.74,3677.62,24993.85,5335.51,11501.76,7009.15,13397.66,2898.97,15661.27,10100.0,14868.16,1898.4,2235.59,7790.03,1113.55,1774.34
23-December-2019,15705.98,18298.3,36833.11,2697.87,17045.23,3691.87,25068.58,5264.74,11447.19,7015.65,13387.82,2898.14,15709.74,10090.35,14840.72,1892.89,2221.69,7820.15,1115.18,1770.78
24-December-2019,15659.03,18258.19,36796.91,2701.57,16941.48,3687.14,25063.6,5201.06,11440.69,6998.65,13396.89,2886.93,15614.58,10155.34,14710.22,1898.7,2234.27,7784.35,1120.02,1775.25
26-December-2019,15581.54,18206.55,36508.81,2710.03,16747.5,3689.07,25043.39,5125.19,11394.63,6966.69,13318.87,2870.64,15547.69,10221.97,14602.34,1891.48,2229.74,7736.61,1100.65,1767.58
27-December-2019,15726.46,18392.29,36961.63,2719.57,16944.8,3720.77,25011.56,5214.2,11421.83,7047.77,13416.3,2896.91,15619.96,10289.21,14799.08,1910.5,2265.54,7782.37,1113.85,1781.96
30-December-2019,15748.18,18642.95,36866.83,2739.14,16977.1,3738.87,25094.73,5223.14,11448.3,7034.87,13457.16,2919.79,15575.06,10417.83,14795.85,1914.47,2269.29,7776.51,1125.52,1788.95
31-December-2019,15667.44,18485.0,36671.5,2734.48,16943.93,3714.45,25011.55,5160.39,11405.88,6996.14,13429.11,2922.38,15475.81,10428.2,14744.76,1926.25,2280.54,7717.63,1115.96,1803.76
1-January-2020,15694.44,18392.97,36574.19,2739.14,17031.97,3705.43,24662.1,5152.98,11462.48,7001.21,13464.43,2937.39,15569.64,10404.32,14706.85,1960.6,2275.98,7745.68,1112.58,1829.21
2-January-2020,15838.69,18526.4,36921.66,2819.58,17398.43,3716.68,24695.0,5218.91,11486.26,7075.96,13519.85,2999.23,15541.25,10680.45,14834.97,1974.89,2300.61,7734.26,1116.75,1844.85
3-January-2020,15777.51,18310.95,36522.42,2803.48,17332.05,3683.51,24603.03,5217.92,11430.56,7011.47,13581.73,2992.44,15778.24,10598.92,14815.09,1951.18,2289.7,7821.09,1112.14,1832.59
6-January-2020,15466.47,17894.79,35629.88,2740.53,17033.37,3610.08,24596.91,5091.68,11298.85,6825.63,13372.05,2938.25,15699.68,10285.43,14486.53,1926.58,2232.14,7766.51,1095.49,1813.3
7-January-2020,15554.84,17946.15,35762.34,2781.11,17087.42,3632.03,24583.61,5143.57,11337.19,6872.05,13451.21,2956.19,15658.29,10352.8,14488.57,1937.35,2272.97,7741.79,1084.89,1820.81
8-January-2020,15539.3,17823.25,35772.82,2796.41,16845.35,3622.82,24423.04,5098.49,11333.12,6871.81,13435.08,2931.33,15694.13,10278.78,14376.42,1926.51,2266.45,7781.26,1111.2,1814.69
9-January-2020,15779.59,18293.52,36591.28,2842.71,17153.25,3700.87,24899.73,5196.43,11418.59,7008.29,13533.0,2997.1,15676.3,10424.88,14590.32,1944.78,2330.5,7789.38,1123.73,1824.08
10-January-2020,15835.35,18441.79,36598.47,2862.45,17253.99,3721.13,24859.08,5207.11,11513.71,7014.53,13579.1,3015.86,15760.45,10550.08,14620.72,1952.54,2373.79,7815.76,1116.93,1829.59
13-January-2020,15942.11,18460.6,36680.92,2881.83,17366.5,3736.65,25081.47,5215.13,11652.59,7043.46,13635.53,3037.9,16052.12,10669.09,14719.46,1972.87,2424.13,7956.91,1136.52,1851.3
14-January-2020,15996.72,18591.39,36538.86,2896.63,17359.81,3768.04,25151.64,5189.86,11823.14,7046.57,13704.75,3038.23,16167.44,10769.84,14750.25,1985.98,2421.29,8011.03,1138.72,1863.76
15-January-2020,16014.8,18786.98,36283.09,2920.92,17388.81,3805.23,25495.86,5174.76,11854.99,7023.86,13788.07,3052.97,16143.16,10848.57,14776.05,1990.79,2454.48,7994.91,1135.35,1881.96
16-January-2020,16048.77,18832.48,36320.03,2908.51,17408.09,3829.0,25673.48,5193.3,11909.5,7032.18,13875.84,3059.11,16145.29,10698.11,14708.06,1991.94,2478.31,8006.14,1142.53,1881.98
17-January-2020,16062.95,18900.98,36035.94,2914.54,17343.89,3850.16,25833.67,5286.34,11921.87,6982.97,14051.24,3059.31,16117.28,10621.74,14748.75,2004.01,2478.65,8012.93,1159.57,1886.19
20-January-2020,15921.29,18739.93,35440.71,2898.86,17296.83,3830.38,25785.55,5145.4,11933.38,6894.73,14008.11,3046.81,15977.39,10520.1,14557.16,2010.19,2496.24,7967.33,1181.5,1894.61
21-January-2020,15860.72,18507.63,35301.66,2879.24,17223.11,3796.05,25653.59,5149.71,11830.26,6876.54,14005.45,3035.88,15925.11,10381.53,14553.58,1980.73,2460.25,7975.94,1206.5,1874.94
22-January-2020,15796.54,18348.94,34971.31,2875.78,17066.57,3781.77,25627.9,5105.2,11824.9,6820.3,14003.34,3014.31,16097.99,10218.23,14336.99,1952.01,2457.62,8060.39,1209.45,1851.53
23-January-2020,15917.63,18484.95,35343.0,2896.42,17464.28,3807.86,26007.8,5117.0,11855.3,6873.19,14105.75,3058.89,16230.66,10263.86,14599.42,1970.97,2507.64,8119.71,1229.57,1878.2
24-January-2020,16013.34,18566.26,35667.71,2926.66,17726.61,3839.88,26352.69,5109.95,11940.92,6930.15,14108.82,3088.4,16233.99,10364.35,14596.48,1977.53,2516.27,8128.14,1233.02,1880.1
27-January-2020,15879.53,18539.25,35248.15,2895.56,17565.75,3833.66,26168.11,5064.87,11821.83,6837.23,14310.13,3068.14,16140.75,10027.44,14487.31,1948.34,2499.33,8065.75,1211.43,1862.76
28-January-2020,15806.64,18319.87,35161.17,2862.5,17454.12,3804.61,26049.9,4982.27,11727.15,6850.5,14276.25,3043.66,16173.62,9769.07,14522.14,1925.02,2499.44,8028.26,1161.62,1854.11
29-January-2020,15891.9,18462.94,35264.05,2871.63,17640.13,3814.68,25924.87,5009.71,11896.51,6879.47,14290.43,3081.15,16233.5,9853.2,14569.78,1939.48,2512.52,8059.2,1165.87,1859.68
30-January-2020,15747.03,18370.71,35045.88,2840.68,17594.23,3805.83,25867.92,4894.95,11692.51,6838.57,14090.86,3060.06,16068.66,9720.0,14302.89,1934.26,2498.93,7983.75,1164.31,1853.15
31-January-2020,15649.81,18161.18,35289.35,2794.68,17462.11,3806.24,26147.11,4778.52,11641.54,6846.92,13957.01,3030.33,15871.46,9494.1,13923.67,1899.25,2526.17,7911.77,1178.61,1815.54
1-February-2020,15248.38,17712.17,34161.38,2708.37,16625.91,3713.4,25837.12,4667.23,11380.1,6586.85,13734.31,2910.99,16094.92,9161.83,13563.33,1842.47,2328.67,7997.13,1178.32,1771.7
3-February-2020,15319.69,17954.71,34449.56,2750.14,16633.75,3782.48,26025.62,4687.98,11461.64,6615.82,13739.5,2917.86,15808.58,9275.93,13636.63,1861.24,2361.82,7889.97,1188.75,1781.92
4-February-2020,15635.88,18195.26,35142.96,2813.29,16858.56,3845.03,26942.48,4829.76,11582.34,6788.46,13888.1,2958.32,16059.95,9581.35,14054.79,1901.69,2426.3,8008.78,1212.12,1820.41
5-February-2020,15792.95,18249.6,35480.85,2859.16,17135.01,3842.93,27032.57,4895.81,11633.19,6876.57,13946.51,3016.55,16149.48,9858.89,14244.2,1897.72,2488.38,8070.65,1243.36,1816.72
